snapshot_date,product_id,product_name,category,warehouse_id,region,quantity_on_hand,quantity_available,quantity_reserved,reorder_point,days_of_supply,status
2025-11-15,HS-82,HS 82 R,Hedge Trimmers,WH-CA-01,West,74,68,6,20,17.2,NORMAL
2025-11-15,HS-87,HS 87 R,Hedge Trimmers,WH-CA-01,West,83,71,12,20,15.3,NORMAL
2025-11-15,HS-HL 91,HL 91 K,Hedge Trimmers,WH-CA-01,West,95,86,9,20,17.1,NORMAL
2025-11-15,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-CA-01,West,42,39,3,20,7.9,LOW
2025-11-15,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-CA-01,West,30,29,1,20,7.4,LOW
2025-11-15,RM-RM 756,RM 756 GC,Lawn Mowers,WH-CA-01,West,9,9,0,15,2.6,CRITICAL
2025-11-15,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-CA-01,West,55,48,7,15,13.4,LOW
2025-11-15,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-CA-01,West,75,66,9,15,23.6,NORMAL
2025-11-15,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-CA-01,West,16,15,1,15,4.1,CRITICAL
2025-11-15,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-CA-01,West,55,52,3,15,16.6,NORMAL
2025-11-15,KM-91,KM 91 R,Multi-System,WH-CA-01,West,50,47,3,12,16.5,NORMAL
2025-11-15,KM-111,KM 111 R,Multi-System,WH-CA-01,West,25,24,1,12,9.2,LOW
2025-11-15,KM-131,KM 131 R,Multi-System,WH-CA-01,West,17,16,1,12,6.9,CRITICAL
2025-11-15,KM-KMA 130,KMA 130 R,Multi-System,WH-CA-01,West,20,18,2,12,7.3,LOW
2025-11-15,KM-KMA 135,KMA 135 R,Multi-System,WH-CA-01,West,30,29,1,12,13.4,LOW
2025-11-15,ACC-AP 200,AP 200 Battery,Accessories,WH-CA-01,West,254,217,37,100,9.9,LOW
2025-11-15,ACC-AP 300,AP 300 Battery,Accessories,WH-CA-01,West,273,236,37,100,10.1,LOW
2025-11-15,ACC-AP 500,AP 500 S Battery,Accessories,WH-CA-01,West,487,450,37,100,20.6,NORMAL
2025-11-15,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-CA-01,West,203,184,19,100,10.4,LOW
2025-11-15,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-CA-01,West,293,275,18,100,11.6,LOW
2025-11-15,MS-271,MS 271 Farm Boss,Chainsaws,WH-CA-02,West,141,134,7,30,23.2,NORMAL
2025-11-15,MS-461,MS 461,Chainsaws,WH-CA-02,West,89,81,8,30,10.7,LOW
2025-11-15,MS-462,MS 462 C-M,Chainsaws,WH-CA-02,West,93,80,13,30,15.9,NORMAL
2025-11-15,MS-500i,MS 500i,Chainsaws,WH-CA-02,West,28,27,1,30,3.4,CRITICAL
2025-11-15,MS-661,MS 661 C-M,Chainsaws,WH-CA-02,West,114,109,5,30,14.9,NORMAL
2025-11-15,MS-881,MS 881,Chainsaws,WH-CA-02,West,147,131,16,30,26.2,NORMAL
2025-11-15,FS-91,FS 91 R,Trimmers,WH-CA-02,West,64,55,9,40,6.0,CRITICAL
2025-11-15,FS-111,FS 111 R,Trimmers,WH-CA-02,West,162,145,17,40,21.4,NORMAL
2025-11-15,FS-131,FS 131 R,Trimmers,WH-CA-02,West,65,62,3,40,8.4,LOW
2025-11-15,FS-240,FS 240,Trimmers,WH-CA-02,West,86,78,8,40,9.4,LOW
2025-11-15,FS-560,FS 560 C-EM,Trimmers,WH-CA-02,West,24,21,3,40,3.1,CRITICAL
2025-11-15,FS-FSA 135,FSA 135,Trimmers,WH-CA-02,West,110,100,10,40,13.1,LOW
2025-11-15,BG-BR 430,BR 430,Blowers,WH-CA-02,West,25,24,1,35,2.8,CRITICAL
2025-11-15,BG-BR 600,BR 600,Blowers,WH-CA-02,West,31,28,3,35,3.6,CRITICAL
2025-11-15,BG-BR 700,BR 700,Blowers,WH-CA-02,West,133,126,7,35,18.4,NORMAL
2025-11-15,BG-BR 800,BR 800 C-E,Blowers,WH-CA-02,West,59,52,7,35,6.1,CRITICAL
2025-11-15,BG-BGA 200,BGA 200,Blowers,WH-CA-02,West,105,100,5,35,15.2,NORMAL
2025-11-15,HS-82,HS 82 R,Hedge Trimmers,WH-CA-02,West,95,89,6,20,21.7,NORMAL
2025-11-15,HS-87,HS 87 R,Hedge Trimmers,WH-CA-02,West,22,20,2,20,5.5,CRITICAL
2025-11-15,HS-HL 91,HL 91 K,Hedge Trimmers,WH-CA-02,West,59,54,5,20,13.9,LOW
2025-11-15,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-CA-02,West,98,88,10,20,17.6,NORMAL
2025-11-15,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-CA-02,West,45,43,2,20,10.3,LOW
2025-11-15,RM-RM 756,RM 756 GC,Lawn Mowers,WH-CA-02,West,17,15,2,15,4.3,CRITICAL
2025-11-15,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-CA-02,West,20,18,2,15,5.6,CRITICAL
2025-11-15,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-CA-02,West,22,21,1,15,6.6,CRITICAL
2025-11-15,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-CA-02,West,28,25,3,15,7.1,LOW
2025-11-15,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-CA-02,West,5,5,0,15,1.5,CRITICAL
2025-11-15,KM-91,KM 91 R,Multi-System,WH-CA-02,West,37,33,4,12,11.5,LOW
2025-11-15,KM-111,KM 111 R,Multi-System,WH-CA-02,West,45,39,6,12,13.6,LOW
2025-11-15,KM-131,KM 131 R,Multi-System,WH-CA-02,West,26,24,2,12,8.7,LOW
2025-11-15,KM-KMA 130,KMA 130 R,Multi-System,WH-CA-02,West,57,52,5,12,21.4,NORMAL
2025-11-15,KM-KMA 135,KMA 135 R,Multi-System,WH-CA-02,West,52,47,5,12,19.2,NORMAL
2025-11-15,ACC-AP 200,AP 200 Battery,Accessories,WH-CA-02,West,449,384,65,100,16.5,NORMAL
2025-11-15,ACC-AP 300,AP 300 Battery,Accessories,WH-CA-02,West,156,144,12,100,7.3,LOW
2025-11-15,ACC-AP 500,AP 500 S Battery,Accessories,WH-CA-02,West,357,314,43,100,12.8,LOW
2025-11-15,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-CA-02,West,239,225,14,100,11.8,LOW
2025-11-15,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-CA-02,West,285,257,28,100,13.2,LOW
2025-11-15,MS-271,MS 271 Farm Boss,Chainsaws,WH-WA-01,West,64,58,6,30,11.2,LOW
2025-11-15,MS-461,MS 461,Chainsaws,WH-WA-01,West,146,135,11,30,21.4,NORMAL
2025-11-15,MS-462,MS 462 C-M,Chainsaws,WH-WA-01,West,138,129,9,30,17.7,NORMAL
2025-11-15,MS-500i,MS 500i,Chainsaws,WH-WA-01,West,86,74,12,30,13.8,LOW
2025-11-15,MS-661,MS 661 C-M,Chainsaws,WH-WA-01,West,60,56,4,30,8.7,LOW
2025-11-15,MS-881,MS 881,Chainsaws,WH-WA-01,West,16,15,1,30,2.9,CRITICAL
2025-11-15,FS-91,FS 91 R,Trimmers,WH-WA-01,West,134,123,11,40,14.4,NORMAL
2025-11-15,FS-111,FS 111 R,Trimmers,WH-WA-01,West,117,110,7,40,14.3,NORMAL
2025-11-15,FS-131,FS 131 R,Trimmers,WH-WA-01,West,102,92,10,40,13.6,LOW
2025-11-15,FS-240,FS 240,Trimmers,WH-WA-01,West,54,47,7,40,6.2,CRITICAL
2025-11-15,FS-560,FS 560 C-EM,Trimmers,WH-WA-01,West,164,156,8,40,16.1,NORMAL
2025-11-15,FS-FSA 135,FSA 135,Trimmers,WH-WA-01,West,73,68,5,40,6.9,CRITICAL
2025-11-15,BG-BR 430,BR 430,Blowers,WH-WA-01,West,141,129,12,35,16.5,NORMAL
2025-11-15,BG-BR 600,BR 600,Blowers,WH-WA-01,West,140,129,11,35,16.6,NORMAL
2025-11-15,BG-BR 700,BR 700,Blowers,WH-WA-01,West,180,171,9,35,18.2,NORMAL
2025-11-15,BG-BR 800,BR 800 C-E,Blowers,WH-WA-01,West,149,131,18,35,21.0,NORMAL
2025-11-15,BG-BGA 200,BGA 200,Blowers,WH-WA-01,West,40,36,4,35,5.6,CRITICAL
2025-11-15,HS-82,HS 82 R,Hedge Trimmers,WH-WA-01,West,105,98,7,20,21.8,NORMAL
2025-11-15,HS-87,HS 87 R,Hedge Trimmers,WH-WA-01,West,81,74,7,20,15.9,NORMAL
2025-11-15,HS-HL 91,HL 91 K,Hedge Trimmers,WH-WA-01,West,51,47,4,20,11.4,LOW
2025-11-15,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-WA-01,West,10,9,1,20,2.6,CRITICAL
2025-11-15,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-WA-01,West,40,36,4,20,7.8,LOW
2025-11-15,RM-RM 756,RM 756 GC,Lawn Mowers,WH-WA-01,West,30,27,3,15,8.3,LOW
2025-11-15,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-WA-01,West,44,39,5,15,13.9,LOW
2025-11-15,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-WA-01,West,15,14,1,15,4.2,CRITICAL
2025-11-15,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-WA-01,West,23,22,1,15,6.6,CRITICAL
2025-11-15,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-WA-01,West,68,60,8,15,17.3,NORMAL
2025-11-15,KM-91,KM 91 R,Multi-System,WH-WA-01,West,6,6,0,12,1.9,CRITICAL
2025-11-15,KM-111,KM 111 R,Multi-System,WH-WA-01,West,54,49,5,12,19.0,NORMAL
2025-11-15,KM-131,KM 131 R,Multi-System,WH-WA-01,West,34,32,2,12,11.8,LOW
2025-11-15,KM-KMA 130,KMA 130 R,Multi-System,WH-WA-01,West,34,33,1,12,13.5,LOW
2025-11-15,KM-KMA 135,KMA 135 R,Multi-System,WH-WA-01,West,45,39,6,12,19.7,NORMAL
2025-11-15,ACC-AP 200,AP 200 Battery,Accessories,WH-WA-01,West,491,461,30,100,18.6,NORMAL
2025-11-15,ACC-AP 300,AP 300 Battery,Accessories,WH-WA-01,West,421,394,27,100,15.9,NORMAL
2025-11-15,ACC-AP 500,AP 500 S Battery,Accessories,WH-WA-01,West,110,104,6,100,5.0,CRITICAL
2025-11-15,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-WA-01,West,181,170,11,100,7.9,LOW
2025-11-15,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-WA-01,West,51,45,6,100,1.8,CRITICAL
2025-11-18,MS-271,MS 271 Farm Boss,Chainsaws,WH-TX-01,Southwest,24,22,2,30,3.4,CRITICAL
2025-11-18,MS-461,MS 461,Chainsaws,WH-TX-01,Southwest,37,34,3,30,5.4,CRITICAL
2025-11-18,MS-462,MS 462 C-M,Chainsaws,WH-TX-01,Southwest,33,30,3,30,5.1,CRITICAL
2025-11-18,MS-500i,MS 500i,Chainsaws,WH-TX-01,Southwest,99,90,9,30,13.8,LOW
2025-11-18,MS-661,MS 661 C-M,Chainsaws,WH-TX-01,Southwest,68,58,10,30,9.1,LOW
2025-11-18,MS-881,MS 881,Chainsaws,WH-TX-01,Southwest,157,140,17,30,21.4,NORMAL
2025-11-18,FS-91,FS 91 R,Trimmers,WH-TX-01,Southwest,166,147,19,40,19.0,NORMAL
2025-11-18,FS-111,FS 111 R,Trimmers,WH-TX-01,Southwest,56,52,4,40,5.6,CRITICAL
2025-11-18,FS-131,FS 131 R,Trimmers,WH-TX-01,Southwest,80,76,4,40,10.5,LOW
2025-11-18,FS-240,FS 240,Trimmers,WH-TX-01,Southwest,192,177,15,40,25.4,NORMAL
2025-11-18,FS-560,FS 560 C-EM,Trimmers,WH-TX-01,Southwest,200,185,15,40,25.7,NORMAL
2025-11-18,FS-FSA 135,FSA 135,Trimmers,WH-TX-01,Southwest,171,151,20,40,17.4,NORMAL
2025-11-18,BG-BR 430,BR 430,Blowers,WH-TX-01,Southwest,172,148,24,35,25.4,NORMAL
2025-11-18,BG-BR 600,BR 600,Blowers,WH-TX-01,Southwest,167,145,22,35,19.9,NORMAL
2025-11-18,BG-BR 700,BR 700,Blowers,WH-TX-01,Southwest,177,161,16,35,18.2,NORMAL
2025-11-18,BG-BR 800,BR 800 C-E,Blowers,WH-TX-01,Southwest,100,86,14,35,13.6,LOW
2025-11-18,BG-BGA 200,BGA 200,Blowers,WH-TX-01,Southwest,79,70,9,35,8.5,LOW
2025-11-18,HS-82,HS 82 R,Hedge Trimmers,WH-TX-01,Southwest,7,7,0,20,1.4,CRITICAL
2025-11-18,HS-87,HS 87 R,Hedge Trimmers,WH-TX-01,Southwest,56,52,4,20,12.5,LOW
2025-11-18,HS-HL 91,HL 91 K,Hedge Trimmers,WH-TX-01,Southwest,71,67,4,20,15.8,NORMAL
2025-11-18,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-TX-01,Southwest,67,58,9,20,17.3,NORMAL
2025-11-18,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-TX-01,Southwest,52,47,5,20,11.9,LOW
2025-11-18,RM-RM 756,RM 756 GC,Lawn Mowers,WH-TX-01,Southwest,17,15,2,15,5.0,CRITICAL
2025-11-18,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-TX-01,Southwest,79,75,4,15,23.5,NORMAL
2025-11-18,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-TX-01,Southwest,43,37,6,15,13.4,LOW
2025-11-18,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-TX-01,Southwest,71,62,9,15,16.4,NORMAL
2025-11-18,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-TX-01,Southwest,19,18,1,15,5.9,CRITICAL
2025-11-18,KM-91,KM 91 R,Multi-System,WH-TX-01,Southwest,5,5,0,12,1.5,CRITICAL
2025-11-18,KM-111,KM 111 R,Multi-System,WH-TX-01,Southwest,61,54,7,12,22.2,NORMAL
2025-11-18,KM-131,KM 131 R,Multi-System,WH-TX-01,Southwest,35,30,5,12,15.3,NORMAL
2025-11-18,KM-KMA 130,KMA 130 R,Multi-System,WH-TX-01,Southwest,29,25,4,12,10.5,LOW
2025-11-18,KM-KMA 135,KMA 135 R,Multi-System,WH-TX-01,Southwest,8,7,1,12,2.9,CRITICAL
2025-11-18,ACC-AP 200,AP 200 Battery,Accessories,WH-TX-01,Southwest,433,408,25,100,17.6,NORMAL
2025-11-18,ACC-AP 300,AP 300 Battery,Accessories,WH-TX-01,Southwest,86,76,10,100,3.3,CRITICAL
2025-11-18,ACC-AP 500,AP 500 S Battery,Accessories,WH-TX-01,Southwest,231,215,16,100,10.7,LOW
2025-11-18,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-TX-01,Southwest,336,287,49,100,14.3,NORMAL
2025-11-18,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-TX-01,Southwest,23,20,3,100,0.8,CRITICAL
2025-11-18,MS-271,MS 271 Farm Boss,Chainsaws,WH-TX-02,Southwest,83,74,9,30,14.1,NORMAL
2025-11-18,MS-461,MS 461,Chainsaws,WH-TX-02,Southwest,157,147,10,30,28.0,NORMAL
2025-11-18,MS-462,MS 462 C-M,Chainsaws,WH-TX-02,Southwest,154,138,16,30,23.4,NORMAL
2025-11-18,MS-500i,MS 500i,Chainsaws,WH-TX-02,Southwest,89,84,5,30,14.2,NORMAL
2025-11-18,MS-661,MS 661 C-M,Chainsaws,WH-TX-02,Southwest,87,75,12,30,12.3,LOW
2025-11-18,MS-881,MS 881,Chainsaws,WH-TX-02,Southwest,129,123,6,30,21.8,NORMAL
2025-11-18,FS-91,FS 91 R,Trimmers,WH-TX-02,Southwest,147,136,11,40,14.1,NORMAL
2025-11-18,FS-111,FS 111 R,Trimmers,WH-TX-02,Southwest,98,93,5,40,10.7,LOW
2025-11-18,FS-131,FS 131 R,Trimmers,WH-TX-02,Southwest,75,70,5,40,7.9,LOW
2025-11-18,FS-240,FS 240,Trimmers,WH-TX-02,Southwest,106,99,7,40,9.5,LOW
2025-11-18,FS-560,FS 560 C-EM,Trimmers,WH-TX-02,Southwest,118,104,14,40,14.4,NORMAL
2025-11-18,FS-FSA 135,FSA 135,Trimmers,WH-TX-02,Southwest,27,24,3,40,3.5,CRITICAL
2025-11-18,BG-BR 430,BR 430,Blowers,WH-TX-02,Southwest,108,101,7,35,15.2,NORMAL
2025-11-18,BG-BR 600,BR 600,Blowers,WH-TX-02,Southwest,66,60,6,35,8.8,LOW
2025-11-18,BG-BR 700,BR 700,Blowers,WH-TX-02,Southwest,72,67,5,35,8.1,LOW
2025-11-18,BG-BR 800,BR 800 C-E,Blowers,WH-TX-02,Southwest,18,16,2,35,1.8,CRITICAL
2025-11-18,BG-BGA 200,BGA 200,Blowers,WH-TX-02,Southwest,153,136,17,35,15.9,NORMAL
2025-11-18,HS-82,HS 82 R,Hedge Trimmers,WH-TX-02,Southwest,55,50,5,20,14.4,NORMAL
2025-11-18,HS-87,HS 87 R,Hedge Trimmers,WH-TX-02,Southwest,19,18,1,20,3.7,CRITICAL
2025-11-18,HS-HL 91,HL 91 K,Hedge Trimmers,WH-TX-02,Southwest,11,10,1,20,2.1,CRITICAL
2025-11-18,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-TX-02,Southwest,67,59,8,20,12.9,LOW
2025-11-18,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-TX-02,Southwest,84,80,4,20,17.3,NORMAL
2025-11-18,RM-RM 756,RM 756 GC,Lawn Mowers,WH-TX-02,Southwest,46,41,5,15,13.5,LOW
2025-11-18,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-TX-02,Southwest,51,49,2,15,12.7,LOW
2025-11-18,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-TX-02,Southwest,50,44,6,15,11.8,LOW
2025-11-18,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-TX-02,Southwest,32,29,3,15,8.8,LOW
2025-11-18,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-TX-02,Southwest,66,61,5,15,18.9,NORMAL
2025-11-18,KM-91,KM 91 R,Multi-System,WH-TX-02,Southwest,26,23,3,12,9.3,LOW
2025-11-18,KM-111,KM 111 R,Multi-System,WH-TX-02,Southwest,26,25,1,12,8.8,LOW
2025-11-18,KM-131,KM 131 R,Multi-System,WH-TX-02,Southwest,4,4,0,12,1.6,CRITICAL
2025-11-18,KM-KMA 130,KMA 130 R,Multi-System,WH-TX-02,Southwest,14,13,1,12,5.1,CRITICAL
2025-11-18,KM-KMA 135,KMA 135 R,Multi-System,WH-TX-02,Southwest,21,20,1,12,7.1,LOW
2025-11-18,ACC-AP 200,AP 200 Battery,Accessories,WH-TX-02,Southwest,403,375,28,100,14.8,NORMAL
2025-11-18,ACC-AP 300,AP 300 Battery,Accessories,WH-TX-02,Southwest,324,288,36,100,14.2,NORMAL
2025-11-18,ACC-AP 500,AP 500 S Battery,Accessories,WH-TX-02,Southwest,439,395,44,100,18.3,NORMAL
2025-11-18,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-TX-02,Southwest,277,242,35,100,13.1,LOW
2025-11-18,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-TX-02,Southwest,149,141,8,100,6.7,CRITICAL
2025-11-18,MS-271,MS 271 Farm Boss,Chainsaws,WH-AZ-01,Southwest,103,93,10,30,13.7,LOW
2025-11-18,MS-461,MS 461,Chainsaws,WH-AZ-01,Southwest,136,124,12,30,23.3,NORMAL
2025-11-18,MS-462,MS 462 C-M,Chainsaws,WH-AZ-01,Southwest,89,80,9,30,13.9,LOW
2025-11-18,MS-500i,MS 500i,Chainsaws,WH-AZ-01,Southwest,13,12,1,30,1.8,CRITICAL
2025-11-18,MS-661,MS 661 C-M,Chainsaws,WH-AZ-01,Southwest,27,26,1,30,4.7,CRITICAL
2025-11-18,MS-881,MS 881,Chainsaws,WH-AZ-01,Southwest,137,120,17,30,20.2,NORMAL
2025-11-18,FS-91,FS 91 R,Trimmers,WH-AZ-01,Southwest,200,189,11,40,24.9,NORMAL
2025-11-18,FS-111,FS 111 R,Trimmers,WH-AZ-01,Southwest,156,145,11,40,14.8,NORMAL
2025-11-18,FS-131,FS 131 R,Trimmers,WH-AZ-01,Southwest,51,44,7,40,4.9,CRITICAL
2025-11-18,FS-240,FS 240,Trimmers,WH-AZ-01,Southwest,52,49,3,40,5.7,CRITICAL
2025-11-18,FS-560,FS 560 C-EM,Trimmers,WH-AZ-01,Southwest,65,58,7,40,6.9,CRITICAL
2025-11-18,FS-FSA 135,FSA 135,Trimmers,WH-AZ-01,Southwest,177,158,19,40,17.6,NORMAL
2025-11-18,BG-BR 430,BR 430,Blowers,WH-AZ-01,Southwest,76,67,9,35,7.6,LOW
2025-11-18,BG-BR 600,BR 600,Blowers,WH-AZ-01,Southwest,124,111,13,35,15.8,NORMAL
2025-11-18,BG-BR 700,BR 700,Blowers,WH-AZ-01,Southwest,74,66,8,35,8.0,LOW
2025-11-18,BG-BR 800,BR 800 C-E,Blowers,WH-AZ-01,Southwest,28,26,2,35,3.8,CRITICAL
2025-11-18,BG-BGA 200,BGA 200,Blowers,WH-AZ-01,Southwest,138,129,9,35,15.9,NORMAL
2025-11-18,HS-82,HS 82 R,Hedge Trimmers,WH-AZ-01,Southwest,95,87,8,20,20.8,NORMAL
2025-11-18,HS-87,HS 87 R,Hedge Trimmers,WH-AZ-01,Southwest,68,62,6,20,13.6,LOW
2025-11-18,HS-HL 91,HL 91 K,Hedge Trimmers,WH-AZ-01,Southwest,63,56,7,20,15.5,NORMAL
2025-11-18,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-AZ-01,Southwest,62,58,4,20,16.4,NORMAL
2025-11-18,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-AZ-01,Southwest,5,5,0,20,1.0,CRITICAL
2025-11-18,RM-RM 756,RM 756 GC,Lawn Mowers,WH-AZ-01,Southwest,46,42,4,15,12.0,LOW
2025-11-18,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-AZ-01,Southwest,19,18,1,15,4.3,CRITICAL
2025-11-18,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-AZ-01,Southwest,28,26,2,15,6.8,CRITICAL
2025-11-18,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-AZ-01,Southwest,59,55,4,15,17.3,NORMAL
2025-11-18,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-AZ-01,Southwest,36,31,5,15,10.0,LOW
2025-11-18,KM-91,KM 91 R,Multi-System,WH-AZ-01,Southwest,57,53,4,12,23.0,NORMAL
2025-11-18,KM-111,KM 111 R,Multi-System,WH-AZ-01,Southwest,63,58,5,12,25.0,NORMAL
2025-11-18,KM-131,KM 131 R,Multi-System,WH-AZ-01,Southwest,12,12,0,12,4.4,CRITICAL
2025-11-18,KM-KMA 130,KMA 130 R,Multi-System,WH-AZ-01,Southwest,51,44,7,12,18.5,NORMAL
2025-11-18,KM-KMA 135,KMA 135 R,Multi-System,WH-AZ-01,Southwest,16,15,1,12,6.0,CRITICAL
2025-11-18,ACC-AP 200,AP 200 Battery,Accessories,WH-AZ-01,Southwest,438,387,51,100,19.6,NORMAL
2025-11-18,ACC-AP 300,AP 300 Battery,Accessories,WH-AZ-01,Southwest,305,285,20,100,11.3,LOW
2025-11-18,ACC-AP 500,AP 500 S Battery,Accessories,WH-AZ-01,Southwest,456,413,43,100,17.8,NORMAL
2025-11-18,ACC-AL 500,AL 500 High-Speed Charger,Accessories,WH-AZ-01,Southwest,85,76,9,100,4.0,CRITICAL
2025-11-18,ACC-PPE-BOOTS,ProMark Chainsaw Boots,Accessories,WH-AZ-01,Southwest,54,48,6,100,2.9,CRITICAL
2025-11-18,MS-271,MS 271 Farm Boss,Chainsaws,WH-FL-01,Southeast,62,54,8,30,9.2,LOW
2025-11-18,MS-461,MS 461,Chainsaws,WH-FL-01,Southeast,99,87,12,30,14.6,NORMAL
2025-11-18,MS-462,MS 462 C-M,Chainsaws,WH-FL-01,Southeast,135,117,18,30,18.2,NORMAL
2025-11-18,MS-500i,MS 500i,Chainsaws,WH-FL-01,Southeast,97,91,6,30,14.2,NORMAL
2025-11-18,MS-661,MS 661 C-M,Chainsaws,WH-FL-01,Southeast,137,129,8,30,20.5,NORMAL
2025-11-18,MS-881,MS 881,Chainsaws,WH-FL-01,Southeast,9,9,0,30,1.1,CRITICAL
2025-11-18,FS-91,FS 91 R,Trimmers,WH-FL-01,Southeast,155,134,21,40,16.9,NORMAL
2025-11-18,FS-111,FS 111 R,Trimmers,WH-FL-01,Southeast,174,154,20,40,16.1,NORMAL
2025-11-18,FS-131,FS 131 R,Trimmers,WH-FL-01,Southeast,156,139,17,40,20.3,NORMAL
2025-11-18,FS-240,FS 240,Trimmers,WH-FL-01,Southeast,95,84,11,40,11.1,LOW
2025-11-18,FS-560,FS 560 C-EM,Trimmers,WH-FL-01,Southeast,148,140,8,40,19.6,NORMAL
2025-11-18,FS-FSA 135,FSA 135,Trimmers,WH-FL-01,Southeast,167,152,15,40,22.0,NORMAL
2025-11-18,BG-BR 430,BR 430,Blowers,WH-FL-01,Southeast,91,81,10,35,12.2,LOW
2025-11-18,BG-BR 600,BR 600,Blowers,WH-FL-01,Southeast,85,79,6,35,11.7,LOW
2025-11-18,BG-BR 700,BR 700,Blowers,WH-FL-01,Southeast,72,66,6,35,8.3,LOW
2025-11-18,BG-BR 800,BR 800 C-E,Blowers,WH-FL-01,Southeast,160,148,12,35,16.7,NORMAL
2025-11-18,BG-BGA 200,BGA 200,Blowers,WH-FL-01,Southeast,82,71,11,35,11.1,LOW
2025-11-18,HS-82,HS 82 R,Hedge Trimmers,WH-FL-01,Southeast,33,30,3,20,7.9,LOW
2025-11-18,HS-87,HS 87 R,Hedge Trimmers,WH-FL-01,Southeast,73,63,10,20,14.8,NORMAL
2025-11-18,HS-HL 91,HL 91 K,Hedge Trimmers,WH-FL-01,Southeast,46,43,3,20,11.5,LOW
2025-11-18,HS-HL 92,HL 92 C-E,Hedge Trimmers,WH-FL-01,Southeast,84,79,5,20,18.6,NORMAL
2025-11-18,HS-HL 94,HL 94 C-E,Hedge Trimmers,WH-FL-01,Southeast,65,58,7,20,16.4,NORMAL
2025-11-18,RM-RM 756,RM 756 GC,Lawn Mowers,WH-FL-01,Southeast,11,10,1,15,3.3,CRITICAL
2025-11-18,RM-RMA 765,RMA 765 V,Lawn Mowers,WH-FL-01,Southeast,41,39,2,15,9.3,LOW
2025-11-18,RM-iMOW 5,iMOW RMI 422,Lawn Mowers,WH-FL-01,Southeast,79,69,10,15,23.5,NORMAL
2025-11-18,RM-iMOW 6,iMOW RMI 522 C,Lawn Mowers,WH-FL-01,Southeast,45,40,5,15,15.1,NORMAL
2025-11-18,RM-iMOW 7,iMOW RMI 632,Lawn Mowers,WH-FL-01,Southeast,18,16,2,15,5.1,CRITICAL
2025-11-18,KM-91,KM 91 R,Multi-System,WH-FL-01,Southeast,29,26,3,12,10.2,LOW
2025-11-18,KM-111,KM 111 R,Multi-System,WH-FL-01,Southeast,34,31,3,12,15.2,NORMAL
2025-11-18,KM-131,KM 131 R,Multi-System,WH-FL-01,Southeast,61,57,4,12,25.1,NORMAL
2025-11-18,KM-KMA 130,KMA 130 R,Multi-System,WH-FL-01,Southeast,19,18,1,12,6.7,CRITICAL
